ecosystem,packageName,requestedVersion,version,name,displayName,description,recipeCount,category1,category2,category3,category4,category5,category6,category1Description,category2Description,category3Description,category4Description,category5Description,category6Description,options,dataTables
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.marshalling.SecureJacksonDefaultTyping,Secure the use of Jackson default typing,See the [blog post](https://cowtowncoder.medium.com/on-jackson-cves-dont-panic-here-is-what-you-need-to-know-54cd0d6e8062) on this subject.,1,,,,Marshalling,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.marshalling.SecureSnakeYamlConstructor,Secure the use of SnakeYAML's constructor,See the [paper](https://github.com/mbechler/marshalsec) on this subject.,1,,,,Marshalling,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindBeanPropertyAssignment,Find Apache Commons BeanUtils property assignments,"Finds calls to Apache Commons BeanUtils and PropertyUtils setters and bulk-copy methods (`setProperty`, `populate`, `copyProperties`, `copyProperty`, `setNestedProperty`, `setSimpleProperty`, `setIndexedProperty`, `setMappedProperty`) — including the equivalent instance-method forms on `BeanUtilsBean` and `PropertyUtilsBean`, and on any subclass of those, regardless of how the bean instance is obtained (`getInstance()`, `new`, injected field, etc.). When the property name or value flows from an untrusted source (e.g. HTTP request parameters), these calls enable bean-injection / mass-assignment (CWE-915) — an attacker can set any settable field on the bean, including ones the application never intended to expose. Per Sonar S4512 each call site needs human review for whether the property name and value come from trusted input. Detector only; does not modify code.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindCommandInjection,Find OS command injection vectors,"Finds calls to `Runtime.exec(String)` which passes the command through a shell interpreter, enabling command injection via metacharacters like `;`, `|`, and `&&`. Use the `String[]` overload instead to avoid shell interpretation.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindExpressionLanguageInjection,Find Expression Language injection vectors,"Finds calls to Expression Language (EL) evaluation methods which, when the expression is built from user input, can allow arbitrary code execution. Use parameterized expressions or input validation instead.",7,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,"[{""name"":""org.openrewrite.java.table.MethodCalls"",""displayName"":""Method calls"",""instanceName"":""Method calls"",""description"":""The text of matching method invocations."",""columns"":[{""name"":""sourceFile"",""type"":""String"",""displayName"":""Source file"",""description"":""The source file that the method call occurred in.""},{""name"":""method"",""type"":""String"",""displayName"":""Method call"",""description"":""The text of the method call.""},{""name"":""className"",""type"":""String"",""displayName"":""Class name"",""description"":""The class name of the method call.""},{""name"":""methodName"",""type"":""String"",""displayName"":""Method name"",""description"":""The method name of the method call.""},{""name"":""argumentTypes"",""type"":""String"",""displayName"":""Argument types"",""description"":""The argument types of the method call.""}]}]"
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindHardcodedAuthenticationCredentials,Find hardcoded authentication credentials,"Finds hardcoded passwords flowing into Spring Security user builders: `InMemoryUserDetailsManagerConfigurer` (`inMemoryAuthentication().withUser(...).password(...)`) and the `User.UserBuilder.password(...)` API. Uses taint analysis so credentials assigned to a variable, field, or constant before being passed to `.password(...)` are also detected.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,"[{""name"":""org.openrewrite.analysis.java.taint.table.TaintFlowTable"",""displayName"":""Taint flow"",""instanceName"":""Taint flow"",""description"":""Records taint flows from sources to sinks with their taint types."",""columns"":[{""name"":""sourceFile"",""type"":""String"",""displayName"":""Source file"",""description"":""The source file that the method call occurred in.""},{""name"":""sourceLine"",""type"":""Integer"",""displayName"":""Source line"",""description"":""The line number where the taint source is located.""},{""name"":""source"",""type"":""String"",""displayName"":""Source"",""description"":""The source code where taint originates.""},{""name"":""sinkLine"",""type"":""Integer"",""displayName"":""Sink line"",""description"":""The line number where the taint sink is located.""},{""name"":""sink"",""type"":""String"",""displayName"":""Sink"",""description"":""The sink code where taint flows to.""},{""name"":""taintType"",""type"":""String"",""displayName"":""Taint type"",""description"":""The taint type that matched at the sink.""}]}]"
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindHardcodedIv,Find hardcoded initialization vectors,"Finds `IvParameterSpec` constructed with hardcoded byte arrays or string literals. A static IV makes CBC and other modes deterministic, enabling chosen-plaintext attacks. IVs should be generated randomly using `SecureRandom` for each encryption operation.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindHttpResponseSplitting,Find HTTP response splitting vectors,"Finds calls to `HttpServletResponse.addHeader()`, `setHeader()`, and `addCookie()` which, when header values are derived from user input without CRLF sanitization, can allow HTTP response splitting attacks. Full taint-based detection requires rewrite-program-analysis; this recipe identifies the sink call sites for manual review.",7,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,"[{""name"":""org.openrewrite.java.table.MethodCalls"",""displayName"":""Method calls"",""instanceName"":""Method calls"",""description"":""The text of matching method invocations."",""columns"":[{""name"":""sourceFile"",""type"":""String"",""displayName"":""Source file"",""description"":""The source file that the method call occurred in.""},{""name"":""method"",""type"":""String"",""displayName"":""Method call"",""description"":""The text of the method call.""},{""name"":""className"",""type"":""String"",""displayName"":""Class name"",""description"":""The class name of the method call.""},{""name"":""methodName"",""type"":""String"",""displayName"":""Method name"",""description"":""The method name of the method call.""},{""name"":""argumentTypes"",""type"":""String"",""displayName"":""Argument types"",""description"":""The argument types of the method call.""}]}]"
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindInadequateKeySize,Find inadequate cryptographic key sizes,"Finds cryptographic key generation with inadequate key sizes. RSA and DSA keys should be at least 2048 bits, EC keys at least 224 bits, and symmetric keys (AES) at least 128 bits. Weak named EC curves (e.g. `secp112r1`, `prime192v1`) are also flagged. NIST SP 800-131A Rev 2 requires RSA/DSA 2048+, EC 224+, AES 128+.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindInsecureCipherMode,Find insecure cipher modes and padding schemes,"Finds uses of `Cipher.getInstance(...)` whose transformation string selects an insecure mode or padding. Flags two patterns: ECB mode for any non-RSA algorithm (repeated plaintext blocks produce identical ciphertext blocks), and CBC mode with a padding scheme other than `NoPadding` (vulnerable to padding oracle attacks). For AES, prefer an authenticated mode such as GCM; for RSA, see `FindRsaWithoutOaep`.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindInsecureRememberMeConfig,Find insecure Spring Security RememberMe configuration,"Finds Spring Security RememberMe configurations with insecure settings: `useSecureCookie(false)` (allows cookie transmission over HTTP), `alwaysRemember(true)` (bypasses user opt-in), or `tokenValiditySeconds(...)` set longer than 30 days (extends the window in which a stolen remember-me cookie can be replayed).",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindInsecureSessionFixationConfig,Find Spring Security configurations that disable session fixation protection,"Finds Spring Security configurations that disable session fixation protection by calling `sessionFixation().none()`. Without session fixation protection, an attacker who obtains a victim's session identifier before authentication can reuse it to hijack the authenticated session. Spring Security defaults to `changeSessionId()`; applications should keep that default or use `migrateSession()`.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindInstanceMethodStaticFieldWrite,Find writes to static fields from instance methods,"Finds assignments, compound assignments (`+=`, `-=`, ...), and `++`/`--` operators that target a `static` field from inside a non-`static` instance method. Such writes race across instances and obscure ownership of the state; per Sonar S2696 the method should be made `static` or the state guarded by a thread-safe accessor.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindJacksonDefaultTypeMapping,Find Jackson default type mapping enablement,`ObjectMapper#enableTypeMapping(..)` can lead to vulnerable deserialization.,2,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,"[{""name"":""org.openrewrite.java.table.MethodCalls"",""displayName"":""Method calls"",""instanceName"":""Method calls"",""description"":""The text of matching method invocations."",""columns"":[{""name"":""sourceFile"",""type"":""String"",""displayName"":""Source file"",""description"":""The source file that the method call occurred in.""},{""name"":""method"",""type"":""String"",""displayName"":""Method call"",""description"":""The text of the method call.""},{""name"":""className"",""type"":""String"",""displayName"":""Class name"",""description"":""The class name of the method call.""},{""name"":""methodName"",""type"":""String"",""displayName"":""Method name"",""description"":""The method name of the method call.""},{""name"":""argumentTypes"",""type"":""String"",""displayName"":""Argument types"",""description"":""The argument types of the method call.""}]}]"
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindJdbcEmptyPassword,Find JDBC connections with empty passwords,"Finds `DriverManager.getConnection(...)` calls whose password argument is empty or whitespace-only, or whose URL embeds a `password=` query parameter with no value. Connecting to a database without a password grants unauthenticated access; the password should be sourced from configuration or a secret manager instead.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindLongSessionTimeout,Find long or disabled HTTP session timeout,Finds calls to `HttpSession.setMaxInactiveInterval(int)` whose integer-literal argument exceeds 30 minutes or is zero/negative (which disables session expiration). Long-lived or non-expiring sessions increase the window for session hijacking and replay (CWE-613).,1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindMissingSpringAuthorization,Find Spring MVC handlers missing authorization,"Flags Spring MVC (and WebFlux) controller methods reachable to anonymous users — either matched by `permitAll()` in a `SecurityFilterChain` / `SecurityWebFilterChain` bean (or in a legacy `WebSecurityConfigurerAdapter.configure(HttpSecurity)` override) or with no matching rule at all — and which do not carry an explicit authorization annotation (`@PreAuthorize`, `@PostAuthorize`, `@Secured`, `@RolesAllowed`, `@PermitAll`, `@DenyAll`), including annotations inherited from a superclass or overridden parent method. Security rules are read from both the Java fluent API (`requestMatchers(...).permitAll()`) and the Kotlin DSL (`authorize(""/path"", permitAll)`). Detector only; does not modify code.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,"[{""name"":""org.openrewrite.java.security.table.MissingAuthorization"",""displayName"":""Missing authorization"",""instanceName"":""Missing authorization"",""description"":""Spring MVC handler methods reachable to anonymous users without an explicit authorization annotation."",""columns"":[{""name"":""sourcePath"",""type"":""String"",""displayName"":""Source path"",""description"":""The path to the source file containing the handler method.""},{""name"":""controllerClass"",""type"":""String"",""displayName"":""Controller class"",""description"":""The fully qualified name of the controller class.""},{""name"":""handlerMethod"",""type"":""String"",""displayName"":""Handler method"",""description"":""The name of the handler method.""},{""name"":""httpMethod"",""type"":""String"",""displayName"":""HTTP method"",""description"":""The HTTP method served by the handler.""},{""name"":""urlPattern"",""type"":""String"",""displayName"":""URL pattern"",""description"":""The combined class- and method-level request mapping pattern.""},{""name"":""reason"",""type"":""String"",""displayName"":""Reason"",""description"":""Why the handler is considered to be missing authorization.""}]}]"
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindPermissiveCorsConfiguration,Find permissive CORS configuration,"Finds overly permissive CORS configurations that allow all origins, which can expose the application to cross-domain attacks.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindPredictableSalt,Find predictable cryptographic salts,"Finds `PBEParameterSpec` and `PBEKeySpec` constructed with hardcoded or too-short salt byte arrays. A predictable salt undermines the purpose of salting, making rainbow table and precomputation attacks feasible; a salt shorter than 16 bytes is below the minimum strength recommended by NIST SP 800-132. Salts should be generated randomly using `SecureRandom` and at least 16 bytes long.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindProcessControl,Find process control vectors,"Finds calls to `System.loadLibrary()`, `System.load()`, and `Runtime.load()` which, when the library path or name is derived from user input, can allow an attacker to load arbitrary native code. Ensure library names are not externally controlled.",5,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,"[{""name"":""org.openrewrite.java.table.MethodCalls"",""displayName"":""Method calls"",""instanceName"":""Method calls"",""description"":""The text of matching method invocations."",""columns"":[{""name"":""sourceFile"",""type"":""String"",""displayName"":""Source file"",""description"":""The source file that the method call occurred in.""},{""name"":""method"",""type"":""String"",""displayName"":""Method call"",""description"":""The text of the method call.""},{""name"":""className"",""type"":""String"",""displayName"":""Class name"",""description"":""The class name of the method call.""},{""name"":""methodName"",""type"":""String"",""displayName"":""Method name"",""description"":""The method name of the method call.""},{""name"":""argumentTypes"",""type"":""String"",""displayName"":""Argument types"",""description"":""The argument types of the method call.""}]}]"
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindResourceInjection,Find resource injection vectors,"Detects resource injection vulnerabilities where user-controlled input flows to resource access operations — file paths, JNDI lookups, class loading, and native library loading. Uses taint analysis from rewrite-program-analysis for source-to-sink tracking with sanitizer support, plus structural detection as fallback.",12,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,"[{""name"":""org.openrewrite.analysis.java.taint.table.TaintFlowTable"",""displayName"":""Taint flow"",""instanceName"":""Taint flow"",""description"":""Records taint flows from sources to sinks with their taint types."",""columns"":[{""name"":""sourceFile"",""type"":""String"",""displayName"":""Source file"",""description"":""The source file that the method call occurred in.""},{""name"":""sourceLine"",""type"":""Integer"",""displayName"":""Source line"",""description"":""The line number where the taint source is located.""},{""name"":""source"",""type"":""String"",""displayName"":""Source"",""description"":""The source code where taint originates.""},{""name"":""sinkLine"",""type"":""Integer"",""displayName"":""Sink line"",""description"":""The line number where the taint sink is located.""},{""name"":""sink"",""type"":""String"",""displayName"":""Sink"",""description"":""The sink code where taint flows to.""},{""name"":""taintType"",""type"":""String"",""displayName"":""Taint type"",""description"":""The taint type that matched at the sink.""}]},{""name"":""org.openrewrite.java.table.MethodCalls"",""displayName"":""Method calls"",""instanceName"":""Method calls"",""description"":""The text of matching method invocations."",""columns"":[{""name"":""sourceFile"",""type"":""String"",""displayName"":""Source file"",""description"":""The source file that the method call occurred in.""},{""name"":""method"",""type"":""String"",""displayName"":""Method call"",""description"":""The text of the method call.""},{""name"":""className"",""type"":""String"",""displayName"":""Class name"",""description"":""The class name of the method call.""},{""name"":""methodName"",""type"":""String"",""displayName"":""Method name"",""description"":""The method name of the method call.""},{""name"":""argumentTypes"",""type"":""String"",""displayName"":""Argument types"",""description"":""The argument types of the method call.""}]}]"
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindRsaWithoutOaep,Find RSA encryption without OAEP padding,Finds uses of RSA encryption with PKCS#1 v1.5 padding or no padding specification. RSA without OAEP padding is vulnerable to padding oracle attacks. Use `RSA/ECB/OAEPWithSHA-256AndMGF1Padding` or equivalent OAEP mode instead.,1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindScriptEngineInjection,Find script engine code injection vectors,Finds calls to `ScriptEngine.eval()` which can execute arbitrary code if the script string is influenced by user input. Consider sandboxing or removing dynamic script evaluation.,2,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,"[{""name"":""org.openrewrite.java.table.MethodCalls"",""displayName"":""Method calls"",""instanceName"":""Method calls"",""description"":""The text of matching method invocations."",""columns"":[{""name"":""sourceFile"",""type"":""String"",""displayName"":""Source file"",""description"":""The source file that the method call occurred in.""},{""name"":""method"",""type"":""String"",""displayName"":""Method call"",""description"":""The text of the method call.""},{""name"":""className"",""type"":""String"",""displayName"":""Class name"",""description"":""The class name of the method call.""},{""name"":""methodName"",""type"":""String"",""displayName"":""Method name"",""description"":""The method name of the method call.""},{""name"":""argumentTypes"",""type"":""String"",""displayName"":""Argument types"",""description"":""The argument types of the method call.""}]}]"
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindSensitiveApiEndpoints,Find sensitive API endpoints,Find data models exposed by REST APIs that contain sensitive information like PII and secrets.,1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,"[{""name"":""fieldNames"",""type"":""List"",""displayName"":""Field names"",""description"":""Field names to search for."",""example"":""password,dateOfBirth,dob,ssn"",""required"":true},{""name"":""transitive"",""type"":""Boolean"",""displayName"":""Transitive"",""description"":""Find model objects that contain other model objects that contain sensitive data.""}]","[{""name"":""org.openrewrite.java.security.table.SensitiveApiEndpoints"",""displayName"":""Sensitive API endpoints"",""instanceName"":""Sensitive API endpoints"",""description"":""The API endpoints that expose sensitive data."",""columns"":[{""name"":""sourcePath"",""type"":""String"",""displayName"":""Source path"",""description"":""The path to the source file containing the API endpoint definition.""},{""name"":""methodName"",""type"":""String"",""displayName"":""Method name"",""description"":""The name of the method that defines the API endpoint.""},{""name"":""method"",""type"":""String"",""displayName"":""Method"",""description"":""The HTTP method of the API endpoint.""},{""name"":""path"",""type"":""String"",""displayName"":""Path"",""description"":""The path of the API endpoint.""},{""name"":""sensitiveField"",""type"":""String"",""displayName"":""Sensitive field"",""description"":""The piece of sensitive data that is included.""},{""name"":""sensitiveDataPath"",""type"":""String"",""displayName"":""Sensitive data path"",""description"":""The sensitive data exposed by the API endpoint.""}]}]"
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindSqlInjection,Find potential SQL injection,"Finds SQL query methods where the query string is constructed via string concatenation, which may indicate SQL injection vulnerabilities. Use parameterized queries or prepared statements instead.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindUnsafeReflection,Find unsafe reflection vectors,"Finds calls to `Class.forName()` which, when the class name is derived from user input, can allow an attacker to instantiate arbitrary classes. Review these call sites to ensure the class name is not externally controlled.",2,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,"[{""name"":""org.openrewrite.java.table.MethodCalls"",""displayName"":""Method calls"",""instanceName"":""Method calls"",""description"":""The text of matching method invocations."",""columns"":[{""name"":""sourceFile"",""type"":""String"",""displayName"":""Source file"",""description"":""The source file that the method call occurred in.""},{""name"":""method"",""type"":""String"",""displayName"":""Method call"",""description"":""The text of the method call.""},{""name"":""className"",""type"":""String"",""displayName"":""Class name"",""description"":""The class name of the method call.""},{""name"":""methodName"",""type"":""String"",""displayName"":""Method name"",""description"":""The method name of the method call.""},{""name"":""argumentTypes"",""type"":""String"",""displayName"":""Argument types"",""description"":""The argument types of the method call.""}]}]"
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindUnsignedJwt,Find unsigned JWT usage,Finds construction or parsing of Nimbus `PlainJWT` — an unsecured JWT that has no signature or MAC. Unsecured JWTs allow an attacker to forge tokens because their payloads are not integrity-protected. Use a signed (`SignedJWT`) or encrypted (`EncryptedJWT`) JWT instead.,1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindUserWithDefaultPasswordEncoder,Find `User.withDefaultPasswordEncoder()` usage,Flags any call to `User.withDefaultPasswordEncoder()` from Spring Security. The factory is documented as for non-production demos only: it stores credentials in memory with a fixed encoder and is unsafe for real workloads.,1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindVulnerableJacksonJsonTypeInfo,Find vulnerable uses of Jackson `@JsonTypeInfo`,Identify where attackers can deserialize gadgets into a target field.,3,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindWaitNotifyOnThread,Find `wait`/`notify`/`notifyAll` called on a Thread instance,"Finds invocations of `Object.wait(...)`, `Object.notify()`, or `Object.notifyAll()` whose receiver is a `java.lang.Thread` (or subtype), including bare invocations inside a `Thread` subclass method that implicitly target `this`. The JVM uses a `Thread` instance's monitor internally to change thread state (`BLOCKED`, `WAITING`, etc.); calling these methods on a Thread can corrupt that state. Use a dedicated lock object as the monitor instead.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindWeakCryptoAlgorithm,Find weak cryptographic algorithms,"Finds uses of broken or risky cryptographic algorithms such as MD5, SHA-1, DES, DESede (3DES), RC2, RC4, and Blowfish in calls to `Cipher.getInstance()`, `MessageDigest.getInstance()`, `Mac.getInstance()`, `KeyGenerator.getInstance()`, and `SecretKeyFactory.getInstance()`. Also flags instantiation of `javax.crypto.NullCipher`, which performs no encryption.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindWeakDigestInPasswordEncoder,Find weak message digests used inside custom `PasswordEncoder` implementations,"Finds calls to `MessageDigest.getInstance(""..."")` whose algorithm is unsuitable for password storage, scoped to classes implementing `org.springframework.security.crypto.password.PasswordEncoder`. Unsalted and non-iterated digests (MD2, MD4, MD5, SHA-1, SHA-224/256/384/512) are unsuitable for password hashing regardless of how they are wrapped. Delegate to `BCryptPasswordEncoder`, `Argon2PasswordEncoder`, `Pbkdf2PasswordEncoder`, or `SCryptPasswordEncoder` instead of implementing `PasswordEncoder` yourself.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindWeakPasswordEncoderStrength,Find weak password encoder strength,Finds Spring Security `BCryptPasswordEncoder` instantiations with a strength (work factor) below 10. The default and OWASP-recommended minimum is 10; lower values make stolen password hashes substantially cheaper to brute-force.,1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindWeakPasswordHashing,Find weak password hashing,"Finds uses of `MessageDigest.getInstance()` with algorithms unsuitable for password hashing (MD5, SHA-1, SHA-256, SHA-384, SHA-512). Passwords should be hashed with a purpose-built password hashing function such as bcrypt, scrypt, Argon2, or PBKDF2 that includes a salt and a tunable work factor.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindWeakSpringPasswordEncoder,Find weak Spring Security password encoders,"Finds uses of Spring Security password encoders that are unsuitable for production password storage: `NoOpPasswordEncoder` (plaintext), `StandardPasswordEncoder` (deprecated SHA-256), `MessageDigestPasswordEncoder` (raw message digest), `Md4PasswordEncoder` (MD4, broken), `LdapShaPasswordEncoder` (deprecated), `Md5PasswordEncoder` and `ShaPasswordEncoder` (from the deprecated `authentication.encoding` package), and `SCryptPasswordEncoder` (deprecated in current Spring Security). Use an adaptive function such as `BCryptPasswordEncoder`, `Argon2PasswordEncoder`, or `Pbkdf2PasswordEncoder` instead.",1,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,
maven,org.openrewrite.recipe:rewrite-java-security,LATEST,3.39.0-20260819.182117-6,org.openrewrite.java.security.search.FindXPathInjection,Find XPath injection vectors,"Finds calls to `XPath.evaluate()` and `XPath.compile()` which, when the expression is built from user input, can allow XPath injection attacks. Use parameterized XPath expressions or input validation instead.",3,,,,Search,Security,Java,,,,,Recipes that find and eliminate vulnerable patterns in Java code.,Basic building blocks for transforming Java code.,,"[{""name"":""org.openrewrite.java.table.MethodCalls"",""displayName"":""Method calls"",""instanceName"":""Method calls"",""description"":""The text of matching method invocations."",""columns"":[{""name"":""sourceFile"",""type"":""String"",""displayName"":""Source file"",""description"":""The source file that the method call occurred in.""},{""name"":""method"",""type"":""String"",""displayName"":""Method call"",""description"":""The text of the method call.""},{""name"":""className"",""type"":""String"",""displayName"":""Class name"",""description"":""The class name of the method call.""},{""name"":""methodName"",""type"":""String"",""displayName"":""Method name"",""description"":""The method name of the method call.""},{""name"":""argumentTypes"",""type"":""String"",""displayName"":""Argument types"",""description"":""The argument types of the method call.""}]}]"
